1FDL_Name,1FDL_LON,1FDL_LAT,1FDL_RA,1FDL_DEC,1FDL_Flux1000,1FDL_68Conf_Radius,1FDL_95Conf_Radius,matched_DR2,DR2_Source_Name,DR2_GLON,DR2_GLAT,DR2_CLASS1,DR2_Flux1000,DR2_ASSOC1
1FDL J1659.3-1438,6.08022051644781,16.8237604874654,254.825128116849,-14.6439776709661,5.741383541499471e-10,0.0792316760472908,0.128468048793403,True,4FGL J1659.2-1443,5.99606513977051,16.7889041900635,,4.3805209459790717e-10,
1FDL J0921.9-0533,237.681894680466,29.788017265631,140.498708457215,-5.55725046966128,5.741177312826572e-10,0.0603577721083692,0.0978654685912372,True,4FGL J0922.4-0528,237.680679321289,29.9280052185059,fsrq,4.7363368782527e-10,TXS 0919-052
1FDL J0121.8+5153,127.695456660207,-10.6939960739437,20.4583355977492,51.8964002535132,5.738194699961917e-10,0.0807244441096834,0.130888457135625,True,4FGL J0121.7+5153,127.683540344238,-10.6971206665039,bcu,1.2104889313135914e-10,2MASS J01213367+5155520
1FDL J1216.6+0932,276.267099586862,70.5983741702354,184.16470269464,9.54889567569874,5.731396841273762e-10,0.0634840585372662,0.102934493111566,True,4FGL J1216.1+0930,275.981719970703,70.5130310058594,bll,3.1357635932316436e-10,TXS 1213+097
1FDL J0825.8+0308,221.244959540295,22.3841129888542,126.467541594714,3.13362890644961,5.7298598574668e-10,0.0670463768831745,0.108710535419353,True,4FGL J0825.8+0309,221.208938598633,22.389627456665,bll,7.02627123150279e-10,PKS 0823+033
1FDL J2126.4-5959,334.772857312016,-42.3328605470616,321.608215371106,-59.9958403588383,2.2771250454304563e-10,0.065962247755085,0.10695269552206,True,4FGL J2127.6-5959,334.709899902344,-42.4823989868164,bcu,1.1509749403559866e-10,NGC 7059
1FDL J0507.0-5437,262.472854501756,-36.7643076031591,76.7528951957656,-54.6266721722968,5.714334775167631e-10,0.061282977887849,0.0993656120798932,True,4FGL J0506.9-5435,262.42431640625,-36.7698364257813,bll,5.079866527424315e-10,1ES 0505-546
1FDL J0505.8-0407,204.147301596191,-25.2963106256974,76.4742590697682,-4.12631277743482,5.713144386670982e-10,0.086458015097422,0.140185007514554,True,4FGL J0505.8-0419,204.327087402344,-25.3994064331055,fsrq,5.122649526789758e-10,S3 0503-04
1FDL J1350.7+3026,50.7642702338975,76.6081200454749,207.67724963942,30.444854620766,5.702933664774684e-10,0.0544434300154556,0.0882758239167972,True,4FGL J1350.8+3033,51.2201614379883,76.5548477172852,fsrq,5.51661383241253e-10,B2 1348+30B
1FDL J2343.1-4751,331.146738505739,-65.3633749303496,355.780711043347,-47.8504395599461,5.701964117974842e-10,0.0752024277858341,0.121934928141871,True,4FGL J2342.4-4739,331.644561767578,-65.4339752197266,,4.2798209420880085e-10,
1FDL J1239.5+0729,294.237480294747,70.1646577082278,189.89396511388,7.4934102916331,5.70083091308177e-10,0.0642297842605527,0.104143628573373,True,4FGL J1239.4+0728,294.154022216797,70.1380386352539,bll,3.488237199089639e-10,PKS 1236+077
1FDL J1200.2+0159,274.773119237359,62.0293475834579,180.063998584305,1.98871450602978,5.69673686958891e-10,0.0688397790413589,0.111618389719081,True,4FGL J1200.2+0201,274.730346679688,62.0514526367188,bcu,3.917467739089631e-10,87GB 115739.6+021927
1FDL J1659.0-0139,17.6782214646166,23.9530214717253,254.750180960856,-1.65384935818045,5.692754824178759e-10,0.0818681559065547,0.132742902221312,True,4FGL J1659.0-0140,17.6645641326904,23.9277610778809,,8.940124751610766e-10,
1FDL J1651.3-1521,4.29277447547172,17.9814549283984,252.825670456519,-15.3647319447249,5.685997180473162e-10,0.0791330449048836,0.12830812009473,False,,,,,,
1FDL J0302.2-7153,289.91935076251,-41.7765155131947,45.5535237713904,-71.8884207083367,5.683669288293089e-10,0.0600638532144355,0.0973889063895146,True,4FGL J0301.6-7155,290.001190185547,-41.7762413024902,fsrq,2.8858412881582746e-10,PKS 0301-721
1FDL J0812.4+0236,220.067536190297,19.1873871576137,123.124028073209,2.60508709955989,5.681668879637706e-10,0.0672793555279869,0.109088276872286,True,4FGL J0812.0+0237,219.988967895508,19.0970897674561,bll,4.671416031776231e-10,PMN J0811+0237
1FDL J2253.6+5950,108.624413431902,0.277244812312676,343.401046538939,59.8347740722845,5.677792541835878e-10,0.144319160769873,0.234002395861356,False,,,,,,
1FDL J0820.4+3640,185.033594018967,32.8729070903706,125.122915663869,36.6729611552363,5.676161190903342e-10,0.0620293043591046,0.100575736978606,True,4FGL J0820.3+3639,185.036224365234,32.8448829650879,bll,3.7141800746098847e-10,MG2 J082018+3640
1FDL J1424.1+0434,351.44453649308,58.4329284424729,216.026244643538,4.58106152502331,5.673144427245762e-10,0.0615763293554246,0.0998412697743845,True,4FGL J1424.2+0433,351.455932617188,58.4029846191406,bll,7.605114316078242e-10,TXS 1421+048
1FDL J1452.3-4152,325.82689122505,15.6372840346495,223.082133682135,-41.877553392555,5.670142845145959e-10,0.112496141429454,0.182403810930287,True,4FGL J1452.0-4148,325.818084716797,15.6452493667603,,1.4491044475484216e-10,
1FDL J1715.3-1423,8.54780165408701,13.7513922753684,258.8310270819,-14.3893431028999,5.665908020888259e-10,0.0663808391365832,0.107631413696369,True,4FGL J1714.8-1421,8.50433349609375,13.8577537536621,,2.485244232630634e-10,
1FDL J1345.5+0710,338.14607822033,66.2813445812362,206.379309032116,7.17992406810586,5.664252956324392e-10,0.0589554583751185,0.0955917234343491,True,4FGL J1345.8+0706,338.232696533203,66.1752090454102,fsrq,6.571861943527323e-10,TXS 1343+073
1FDL J0759.7-2303,241.139795968234,3.53926027028474,119.928139974552,-23.0616239934911,5.659548161211349e-10,0.0625452743638619,0.101412331702838,True,4FGL J0800.4-2257,241.139053344727,3.73756527900696,bcu,5.185422091713575e-10,PMN J0800-2302
1FDL J2320.8+5113,108.794954942542,-9.14001998423724,350.211365355159,51.2280456617162,5.655294164338607e-10,0.0601469359814721,0.0975236117108969,True,4FGL J2321.4+5111,108.874893188477,-9.20488357543945,bcu,3.6333300257318513e-10,NVSS J232127+511117
1FDL J1317.6+3429,87.1940047242429,80.7482348904178,199.40102582522,34.4852895691301,5.653053296885006e-10,0.0727585872767111,0.117972437152948,True,4FGL J1317.6+3428,87.1254272460938,80.762077331543,fsrq,4.0964620584560407e-10,S4 1315+34
1FDL J0733.9+0451,213.431736113146,11.6719056879233,113.497807345659,4.85565339050943,5.64470019055981e-10,0.0591287421879136,0.0958726953823029,True,4FGL J0733.8+0455,213.353851318359,11.6817331314087,fsrq,4.6564199718268634e-10,GB6 J0733+0456
1FDL J0826.4-5057,267.382209646585,-7.37495183478558,126.607315027928,-50.9544269033598,5.643483764772525e-10,0.0798770774525209,0.129514510875699,True,4FGL J0826.1-5053,267.306793212891,-7.38569021224976,,8.15164435952198e-10,
1FDL J0548.0-8740,300.39799795226,-27.7416194946051,87.0225572066247,-87.6689648728629,5.641902803137235e-10,0.0657816341044749,0.10665985242767,True,4FGL J0543.5-8741,300.430267333984,-27.7812538146973,,4.0609873797059487e-10,
1FDL J0154.5+4434,134.602863100402,-16.8614700957433,28.6296673946374,44.5760542390162,5.635704844759781e-10,0.0601723026155944,0.0975647460986091,True,4FGL J0155.0+4433,134.707550048828,-16.8541564941406,bll,5.594036900369304e-10,GB6 J0154+4433
1FDL J0555.0+0149,204.759098712505,-11.6583016317931,88.7691077571704,1.82044544322636,5.631023762043932e-10,0.10254086884785,0.166262094428815,True,4FGL J0555.1+0150c,204.738983154297,-11.6392545700073,,6.505262439837621e-10,
1FDL J1153.7-2551,287.001201227711,35.2142303596289,178.428568908649,-25.8654830110797,5.627343683543612e-10,0.0652874415711677,0.10585854658966,True,4FGL J1153.6-2553,286.993988037109,35.177848815918,bcu,2.6143734399575175e-10,NVSS J115338-255412
1FDL J1209.7+7606,126.220480117574,40.7564750740792,182.435009223143,76.1043977473497,5.626966375608049e-10,0.0625532760857498,0.101425311468586,True,4FGL J1209.4+7608,126.233726501465,40.7209129333496,bcu,2.1621501811175392e-10,2MASS J12093020+7609120
1FDL J1148.0-0723,276.702333901744,52.2140489381326,177.012170470035,-7.39972938039367,5.616438917436729e-10,0.075950962549702,0.123148623790429,True,4FGL J1147.8-0724,276.635559082031,52.1803550720215,fsrq,8.012747132468688e-10,PKS 1145-071
1FDL J1019.9+6317,146.477739477623,46.3105223866745,154.985724997826,63.2901130191678,5.613225377549313e-10,0.0634828945408403,0.102932621217282,True,4FGL J1019.7+6321,146.429702758789,46.2511291503906,bll,4.782007012593681e-10,GB6 J1019+6319
1FDL J1016.5-4249,275.010987179844,11.4913790053491,154.128868642494,-42.8267589471637,5.613158168320466e-10,0.0635131921663446,0.102981734091975,True,4FGL J1016.1-4247,274.932189941406,11.4882717132568,,3.2598967969477144e-10,
1FDL J1518.4+4047,66.8664527945763,56.9094871131512,229.606721842257,40.7892959638463,5.604219797792822e-10,0.0615872762821973,0.0998590235060577,True,4FGL J1518.6+4044,66.7707214355469,56.8794479370117,bll,2.3089423428768183e-10,GB6 J1518+4045
1FDL J1506.2+1017,11.510208398409,54.0854198396136,226.568976309375,10.2899987954875,5.591384523154385e-10,0.0719550058138539,0.116669502652725,False,,,,,,
1FDL J0016.1+5552,117.95859577781,-6.66021998696062,4.03145262447415,55.8701689604235,5.58813179096354e-10,0.0591134400072269,0.0958478859846204,True,4FGL J0015.6+5551,117.88809967041,-6.65706443786621,bll,3.6396649583103614e-10,GB6 J0015+5551
1FDL J0207.3-2358,206.712039143339,-72.6042410885998,31.8412866963177,-23.9726158118482,5.58778387408678e-10,0.0568012015757762,0.0920987678102909,True,4FGL J0207.5-2402,207.0009765625,-72.5720367431641,bcu,3.4001298998553864e-10,NVSS J020733-240202
1FDL J0935.3+0905,224.645125951786,40.4073306342133,143.826846456771,9.09068709331818,5.583637302840637e-10,0.0768181061091761,0.124554620033296,True,4FGL J0935.3+0901,224.718353271484,40.3840179443359,bin,5.059595520329195e-10,4FGL J0935.3+0901
1FDL J1355.1-1039,327.311877328577,49.1726436129531,208.798181008446,-10.6574935291618,5.583610560760641e-10,0.074179986653679,0.120277128351833,True,4FGL J1354.8-1041,327.1796875,49.1688957214356,fsrq,8.657105587950297e-10,PKS 1352-104
1FDL J0657.3-0559,218.937654373729,-1.42333372758316,104.333738395006,-5.9934735755653,5.581391414540785e-10,0.123010122754849,0.199451409065168,False,,,,,,
1FDL J0733.7-2224,237.561117411913,-1.29954635842278,113.442408238584,-22.4045149608783,5.579133069295521e-10,0.106735497482703,0.173063375819609,False,,,,,,
1FDL J0413.9-5337,262.855649217801,-44.5878331316594,63.4843313112498,-53.6197787441535,5.575126422933521e-10,0.0727061770475343,0.11788745997478,True,4FGL J0413.1-5332,262.803466796875,-44.7250785827637,fsrq,3.5754005311972037e-10,PMN J0413-5332
1FDL J1919.4+1619,50.61010577531,1.37033724069336,289.870886195281,16.3252867137677,5.571309432516432e-10,0.129924306817418,0.210662248964195,False,,,,,,
1FDL J1144.8+1938,235.512891283005,73.0103738768298,176.212365970298,19.6471164432529,5.566695167872121e-10,0.0621348731718058,0.100746909433581,True,4FGL J1144.9+1937,235.611709594727,73.0233764648438,rdg,3.1106389686286207e-10,3C 264
1FDL J0515.4-0131,202.895466859306,-21.9588047923171,78.8650384577364,-1.52770153883069,5.560899419197288e-10,0.055802408633397,0.0904792945828708,True,4FGL J0515.5-0125,202.806289672852,-21.8842315673828,bcu,2.512011154642835e-10,NVSS J051536-012427
1FDL J0302.2-2726,221.187894295084,-61.0288212589141,45.5511503706417,-27.4403741121236,5.560113794007396e-10,0.065192905217339,0.105705268398801,True,4FGL J0301.9-2731,221.360549926758,-61.0855598449707,bcu,2.1799660687715767e-10,NVSS J030158-272754
1FDL J1421.2-7921,307.16324175312,-17.2355827687755,215.301713289049,-79.3623954251273,5.556160721989624e-10,0.0649121345946118,0.105250010596504,True,4FGL J1420.9-7920,307.156311035156,-17.2191619873047,bcu,4.408736709038408e-10,PMN J1421-7920
1FDL J0014.4-0505,99.5118977839857,-66.276049130127,3.62070407242592,-5.09921170273395,5.5454337341005e-10,0.0569049909780008,0.0922670616545309,True,4FGL J0014.3-0500,99.5094757080078,-66.1823883056641,bcu,4.0080069818593245e-10,GALEXASC J001420.46-045929.1
1FDL J1602.5+3324,53.6835507712468,48.6082267792907,240.649299190852,33.4071464513101,5.545420454530018e-10,0.0636970137812568,0.103279789592519,True,4FGL J1602.1+3324,53.6817131042481,48.7074317932129,bcu,2.4834873046941647e-10,OS 300
1FDL J1256.9-6129,303.592037301602,1.36546833465256,194.242574935026,-61.4991881441698,5.544743238601571e-10,0.219775151255308,0.356348462406951,False,,,,,,
1FDL J2114.9+3130,78.0190905476637,-11.9049645244899,318.731202298301,31.5103350318901,5.543694381121129e-10,0.0662830396188451,0.107472834618567,True,4FGL J2114.7+3130,77.9906692504883,-11.8842992782593,bcu,4.330962533050098e-10,B2 2112+31
1FDL J1309.0+0346,313.906843861367,66.2790923911503,197.261452606376,3.78326246032271,5.536397705683652e-10,0.0594946038705976,0.096465906328944,True,4FGL J1308.7+0347,313.753753662109,66.2905807495117,,2.3676538507544365e-10,
1FDL J1214.1+1304,269.291905653043,73.4548540994009,183.539416123436,13.0678300673446,5.532342259672109e-10,0.0680631778261161,0.110359192226812,True,4FGL J1213.6+1306,268.826202392578,73.4315948486328,fsrq,6.079165504324634e-10,4C +13.46
1FDL J1232.9+4821,131.312040907202,68.474254685376,188.244009772309,48.3524948312134,5.532143539695622e-10,0.0615684155664843,0.0998284348894349,True,4FGL J1232.5+4821,131.51301574707,68.4597930908203,fsrq,3.471019860423752e-10,GB 1230+486
1FDL J0621.5+2518,187.094571985677,5.17164708866522,95.3793224906958,25.3024213932705,5.529203318476052e-10,0.0783561025783522,0.127048367919773,True,4FGL J0621.2+2512,187.151214599609,5.07479190826416,PSR,9.117501753586055e-10,PSR J0621+2514
1FDL J0516.4+2640,178.36955928543,-6.63081099442843,79.121811919692,26.6707255615884,5.527852930007071e-10,0.0903738111142173,0.146534170701974,False,,,,,,
1FDL J1300.9+1418,313.227135761369,76.9871933718021,195.239658757248,14.3061406828957,5.527707319580833e-10,0.0569803698538245,0.0923892860051997,True,4FGL J1300.4+1416,312.691375732422,76.9702377319336,fsrq,4.2883999129550427e-10,OW 197
1FDL J1817.0-3034,1.93813610847114,-6.74466770261255,274.26530639903,-30.5757036509966,5.520762189250351e-10,0.080976740418798,0.13129755614335,True,4FGL J1817.2-3035,1.94753265380859,-6.7808690071106,,7.466331997108e-10,
1FDL J0551.4+2557,183.226554510065,-0.426558746568353,87.868861167528,25.9519886506894,5.520497785467898e-10,0.122849743533441,0.199191390770765,True,4FGL J0550.9+2552c,183.239532470703,-0.563173711299896,bcu,4.0712552773491945e-10,NVSS J055119+254909
1FDL J2024.6-6502,330.866968522739,-34.1891413563655,306.157550096705,-65.044408366514,5.511080058606825e-10,0.0568960858680325,0.0922526153659538,True,4FGL J2024.8-6459,330.927001953125,-34.2154121398926,bcu,2.2456871084930438e-10,PMN J2024-6458
1FDL J0101.7+4455,124.854606361162,-17.9149932908655,15.4434255803201,44.9181654339116,5.510248690159451e-10,0.069649241934754,0.112930876283858,True,4FGL J0102.1+4458,124.92797088623,-17.8620090484619,,1.3172378465764467e-10,
1FDL J1631.0+1041,26.3573173071933,35.9747860609003,247.758130235423,10.6840054615085,5.509839650138536e-10,0.0640109807579008,0.103788869646705,True,4FGL J1631.2+1046,26.4829006195068,35.9743804931641,bcu,4.421012722577444e-10,MG1 J163119+1051
1FDL J2045.2+5948,96.2158917817771,10.4193497649459,311.315700035016,59.806786892622,5.509641738448635e-10,0.10212967470381,0.16559538824838,False,,,,,,
1FDL J1911.3-4904,348.201082092015,-23.2767732160971,287.843229846765,-49.0747544861841,5.506436559307702e-10,0.0769015626197311,0.124689953948427,True,4FGL J1911.4-4856,348.341003417969,-23.2604217529297,,3.3865618642714423e-10,
1FDL J1127.4+5926,141.254244073558,54.602265682087,171.874242672858,59.4385880655299,5.504959902907857e-10,0.0614590586898963,0.0996511325563002,True,4FGL J1128.0+5924,141.194534301758,54.6693382263184,fsrq,3.9639652671397125e-10,TXS 1125+596
1FDL J1727.6-1609,8.67601892570648,10.3013638584027,261.908365944254,-16.1518169184228,5.502495296585857e-10,0.082133335280549,0.133172858765744,True,4FGL J1728.1-1610,8.73069381713867,10.1879558563232,psr,7.563770165752715e-10,PSR J1727-1609
1FDL J0820.4-4009,257.874103825267,-2.0921190404223,125.110523648133,-40.1588067917922,5.494515969823659e-10,0.15031416331114,0.243722817855479,False,,,,,,
1FDL J1410.0+0159,343.095842503305,58.5961414908336,212.509852561187,1.99403552245802,5.49202973585452e-10,0.0649519739305514,0.105314623811783,True,4FGL J1410.1+0202,343.171081542969,58.6191635131836,bll,4.957260713034373e-10,PKS 1407+022
1FDL J2142.9-3929,2.93551931106814,-49.2345635042158,325.743949072664,-39.4860703554985,5.490044188095932e-10,0.0707244871797426,0.114674297380712,True,4FGL J2143.1-3929,2.92927885055542,-49.2723350524902,bll,4.746414927758734e-10,PMN J2143-3929
1FDL J2021.8+0631,49.6398151982311,-16.7404918293397,305.464590811143,6.52753477434399,5.487573118592415e-10,0.0672933038754463,0.109110897159233,True,4FGL J2021.9+0629,49.6244583129883,-16.7810287475586,bll,5.444316664160452e-10,PMN J2021+0628
1FDL J1958.5+3510,71.3373838879951,3.0157350903156,299.645194249049,35.177003167969,5.483540305510216e-10,0.0844622607916069,0.136949041593271,True,4FGL J1958.5+3512,71.3544311523438,3.03657674789429,hmb,5.843784345316293e-10,Cyg X-1
1FDL J1953.9-5636,341.05422594258,-30.8467767953548,298.49731391539,-56.6064634173536,5.471865830581674e-10,0.0755338654225919,0.122472331305872,True,4FGL J1954.9-5640,340.992797851563,-30.9861583709717,bll,3.8903882892959984e-10,1RXS J195503.1-564031
1FDL J0710.4-1033,224.449011723566,-0.827275222243479,107.61644226894,-10.5523067274691,5.47165617997152e-10,0.146229482265863,0.237099813720397,True,4FGL J0709.1-1034c,224.348281860352,-0.91547292470932,,1.0274450179537098e-09,
1FDL J1045.8-2927,272.643524126557,25.9174212112346,161.458485956424,-29.4662739871122,5.464323466965381e-10,0.0646958732472676,0.104899375177562,True,4FGL J1045.8-2928,272.659301757813,25.9105358123779,fsrq,3.374726054161669e-10,PKS B1043-291
1FDL J0003.7+3101,111.035060778527,-30.7449788205963,0.927677939588154,31.0218167112515,5.448865400943514e-10,0.0636143657008373,0.103145791366239,True,4FGL J0003.6+3059,111.004486083984,-30.771993637085,,4.4163650514406067e-10,
1FDL J2309.1-3628,3.18762039277487,-66.4416245595923,347.293217316704,-36.4740883182735,5.440989903325651e-10,0.0567652969202671,0.0920405387340964,True,4FGL J2309.7-3632,2.9343523979187,-66.5268859863281,bcu,3.9311853772261424e-10,WISEA J230940.84-363248.7
1FDL J0008.3+1454,107.683042403957,-46.6896464014858,2.09957094568735,14.9038273516159,5.436392441770029e-10,0.0625561603250934,0.101429986142562,True,4FGL J0008.4+1455,107.724067687988,-46.676700592041,bcu,3.4327865550132225e-10,NVSS J000825+145635
1FDL J0431.7+2430,173.815083806013,-15.9163502917555,67.9481434226501,24.5145789596453,5.435533290880673e-10,0.114410356159341,0.185507564961039,False,,,,,,
1FDL J1751.2+2926,54.6119298181189,25.1789461609181,267.804745623213,29.4417693535848,5.433106272598675e-10,0.0754827517141394,0.122389460372821,True,4FGL J1751.6+2921,54.5542259216309,25.0707015991211,bcu,3.067023857106221e-10,MG2 J175143+2921
1FDL J2001.7-5735,339.943729344646,-31.94292439519,300.444499927832,-57.5973168215234,5.430693342807171e-10,0.0640484395660037,0.103849597411959,True,4FGL J2001.9-5737,339.904846191406,-31.9684352874756,bcu,2.7712451777794906e-10,1RXS J200205.7-573644
1FDL J1302.7+5741,119.961864300178,59.3789231993629,195.689247909794,57.6840070775778,5.427963017419778e-10,0.0710772661596165,0.115246301533377,True,4FGL J1302.8+5748,119.951042175293,59.2473564147949,bll,3.0630029068667847e-10,TXS 1300+580
1FDL J2048.5-6813,326.444316858333,-35.7925085607792,312.126559439107,-68.2255012977322,5.423473968769702e-10,0.130084333626507,0.210921699646778,True,4FGL J2048.6-6804,326.619842529297,-35.8494110107422,bll,3.436477769014345e-10,PKS 2043-682
1FDL J1636.5+2625,45.7531556422005,40.1881248141525,249.147041244518,26.4310150129673,5.419092447977125e-10,0.064649319312868,0.104823884462117,True,4FGL J1636.7+2627,45.8123092651367,40.1527328491211,bll,3.2762054180679456e-10,NVSS J163651+262657
1FDL J1849.4+2744,57.8278253128943,12.6547294673587,282.362202722337,27.7395211359037,5.410197507780453e-10,0.0751926673187512,0.12191910377943,True,4FGL J1849.4+2745,57.8386039733887,12.6671276092529,bll,4.3460215981561134e-10,MG2 J184929+2748
1FDL J1650.5+7217,104.267361377072,34.7922797247418,252.643849845497,72.2938598973292,5.407658779018155e-10,0.0564561758076836,0.0915393365134237,True,4FGL J1651.6+7219,104.271781921387,34.7044181823731,bll,2.754013128658528e-10,RX J1651.6+7218
1FDL J0001.8-6727,310.13978118574,-48.9667382047138,0.450358550615439,-67.4610162693583,5.406635852776492e-10,0.0614660841290153,0.0996625154756596,True,4FGL J0002.1-6728,310.084930419922,-48.9634666442871,bcu,2.4168522738676756e-10,SUMSS J000215-672653
1FDL J2230.9-7814,311.313699180356,-36.4937730466995,337.7446785764,-78.2450975026384,5.405574285894951e-10,0.0684351067831907,0.110962248404834,True,4FGL J2230.9-7815,311.305572509766,-36.4806060791016,bcu,4.2784792375627484e-10,PKS 2225-785
1FDL J1934.6-2419,15.0478170166845,-19.868865536753,293.662522783158,-24.3314203826414,5.404720005413005e-10,0.0590833565617732,0.0957991021947788,True,4FGL J1934.3-2419,15.0243902206421,-19.7986660003662,bcu,2.0294965707989832e-10,NVSS J193412-241922
1FDL J1559.5+2320,38.6412243913467,47.5329970893037,239.886466550493,23.337160501064,5.38285250600011e-10,0.0834214441654947,0.135261451823682,True,4FGL J1559.9+2319,38.6489372253418,47.4475631713867,bll,4.914214590812094e-10,87GB 155744.0+232525
1FDL J0334.5+3921,154.208860120892,-13.41514367385,53.6350705580305,39.3532070381405,5.381718283075321e-10,0.0591447629552385,0.0958986735486535,True,4FGL J0334.3+3920,154.183990478516,-13.4509954452515,rdg,1.9858703570463376e-10,4C +39.12
1FDL J2356.1+4039,111.745335665077,-21.0057310308501,359.046208781744,40.6627542770652,5.378729204453319e-10,0.0647088189318047,0.104920352427157,True,4FGL J2356.2+4036,111.747116088867,-21.0632743835449,bll,3.9237163518279767e-10,NVSS J235612+403648
1FDL J1937.5-4214,356.728479372642,-25.9992942115549,294.397870158555,-42.2496021825961,5.369167590195889e-10,0.0736094582348305,0.119352064201614,True,4FGL J1937.2-4217,356.666961669922,-25.9529571533203,bcu,4.74734973554547e-10,PKS 1934-423
1FDL J1326.0-5414,308.023336270982,8.29236523297471,201.501548574078,-54.2372990653559,5.367971977336487e-10,0.0592877336554962,0.0961304803884037,True,4FGL J1325.3-5413,307.933074951172,8.30897903442383,,6.897334370314923e-10,
1FDL J0253.8-5442,272.449144229568,-54.5572874050537,43.4700555085826,-54.7109887110268,5.357826426670152e-10,0.0746025449157766,0.120962279887724,True,4FGL J0253.2-5441,272.527893066406,-54.6420516967773,fsrq,4.5790360392317103e-10,PKS 0252-549
1FDL J0427.5-3902,242.217386517745,-43.8961501977022,66.8764948785456,-39.0404141984409,5.338973435555471e-10,0.0636266615852245,0.103165722524172,True,4FGL J0427.3-3900,242.172897338867,-43.9342994689941,bcu,6.351882353428094e-10,PMN J0427-3900
1FDL J0745.3-4028,254.619751707689,-7.94031197978891,116.347993133718,-40.4829123232182,5.338730522694523e-10,0.0853512675018205,0.138390489586977,True,4FGL J0744.9-4028,254.56901550293,-7.99897766113281,,6.989519518718622e-10,
1FDL J0916.9+3856,183.806107320678,44.2019119128486,139.240520985102,38.9358852612063,5.333057178420123e-10,0.0710511975327984,0.115204043191573,True,4FGL J0916.7+3856,183.787582397461,44.1628646850586,fsrq,4.5381029489810487e-10,4C +38.28
1FDL J1629.9-1047,4.91805726749638,24.8811247502449,247.479584092363,-10.7991099508195,5.331256769886639e-10,0.0671354751472457,0.108854986127267,True,4FGL J1630.1-1049,4.93316507339478,24.8308620452881,,6.799578677885164e-10,
1FDL J1503.9-6431,316.5849721786,-5.22054278486081,225.981607814699,-64.5208484666537,5.32938039537475e-10,0.125135891467326,0.202898176527975,True,4FGL J1503.6-6427,316.591796875,-5.14513206481934,bcu,5.63386115537412e-10,AT20G J150350-642539
1FDL J0225.0-2607,215.532353697375,-69.0792560045572,36.2690108042875,-26.1256809444998,5.323181571147207e-10,0.0771879686469988,0.125154339320421,True,4FGL J0225.1-2604,215.403442382813,-69.0601272583008,bcu,5.75290926008165e-10,PMN J0225-2603
1FDL J2100.7-4359,356.869839839455,-41.226948976726,315.18017811953,-43.9907484087076,5.320658191810989e-10,0.0669594760523311,0.108569625759795,True,4FGL J2100.0-4356,356.931549072266,-41.1114616394043,,2.351635275399388e-10,
1FDL J1103.6-2328,273.186403266355,33.0958260535048,165.912679023116,-23.4761838669804,5.318136008647248e-10,0.0658407491689396,0.106755688181457,True,4FGL J1103.6-2329,273.194183349609,33.0771408081055,bll,4.292909638881071e-10,1ES 1101-232
1FDL J0626.3-1033,219.590020605558,-10.3066595936318,96.5982387188764,-10.5507918974565,5.316633458010952e-10,0.138770698697834,0.225005985925815,False,,,,,,
1FDL J1656.4-3257,350.680663731747,6.37931861814812,254.10892795523,-32.9593008799496,5.316531605538697e-10,0.0974227871101426,0.157963519223998,True,4FGL J1656.3-3301,350.626098632813,6.35183954238892,fsrq,7.788231171090843e-10,2MASS J16561677-3302127
1FDL J1759.0-3847,352.883449054665,-7.37725640244369,269.757445567767,-38.7893437786041,5.308930011462001e-10,0.0720700598770434,0.116856049752729,True,4FGL J1759.1-3849,352.868530273438,-7.41725492477417,bcu,1.079380917978767e-09,NVSS J175926-384753
1FDL J2212.3+7736,114.661761978158,17.3707436593234,333.090860025487,77.6076173176062,5.30846599871364e-10,0.109069883314623,0.176848418524783,False,,,,,,
1FDL J0805.4+3835,182.115012560184,30.3511856972241,121.370392591967,38.5983397602303,5.307614354831131e-10,0.0517428952833529,0.0838971129907619,True,4FGL J0805.9+3834,182.166442871094,30.4354858398438,bll,2.2178914260706503e-10,NVSS J080551+383538
1FDL J0849.5+0456,222.574282915637,28.4440862832541,132.390132850627,4.93986327188495,5.30307879419591e-10,0.0678833149443063,0.110067552687106,True,4FGL J0849.5+0456,222.561492919922,28.4405860900879,bll,5.389388380017124e-10,TXS 0846+051
1FDL J0526.2+4253,166.127329330815,4.20915834071143,81.5556777582153,42.8858815137167,5.30147893362661e-10,0.119260736551237,0.193372092766709,True,4FGL J0526.7+4254,166.158721923828,4.30910062789917,snr,6.263278784501836e-10,SNR G166.0+04.3
1FDL J1946.7+0025,39.7267753006274,-12.080764353921,296.68862428811,0.431654007752535,5.300742652103743e-10,0.069419250622189,0.1125579541652,True,4FGL J1947.0+0031,39.8393173217773,-12.0989294052124,,3.4428118689255877e-10,
1FDL J1430.6-4429,320.971269073454,14.8729374998599,217.667954327264,-44.4951139691482,5.298838949914281e-10,0.0633214843706736,0.102670894496274,True,4FGL J1431.0-4432,321.009826660156,14.8081865310669,,2.947308230805134e-10,
1FDL J2239.5-8329,307.131402298836,-32.5312156522823,339.892952144458,-83.4851700813459,5.297976163493555e-10,0.0637909330901072,0.103432079140895,True,4FGL J2241.4-8327,307.096282958984,-32.580997467041,,4.767003458638897e-10,
